id,question,sparql,answer
16089,Give me the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16090,Tell me the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16091,What is the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16092,What was the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16093,Which city is the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16094,Which city was the largest city of Prince-Bishopric of Warmia?,select  ?o    {    <http://dbpedia.org/resource/Prince-Bishopric_of_Warmia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16095,Give me the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16096,Tell me the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16097,What is the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16098,What was the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16099,Which city is the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16100,Which city was the largest city of Uyunid Emirate?,select  ?o    {    <http://dbpedia.org/resource/Uyunid_Emirate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16101,Give me the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16102,Tell me the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16103,What is the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16104,What was the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16105,Which city is the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16106,Which city was the largest city of Jubaland?,select  ?o    {    <http://dbpedia.org/resource/Jubaland> <http://dbpedia.org/ontology/largestCity>  ?o    },Kismayo
16107,Give me the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16108,Tell me the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16109,What is the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16110,What was the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16111,Which city is the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16112,Which city was the largest city of Governorate of Ambon?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_Ambon> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16113,Give me the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16114,Tell me the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16115,What is the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16116,What was the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16117,Which city is the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16118,Which city was the largest city of Governorate of the Banda Islands?,select  ?o    {    <http://dbpedia.org/resource/Governorate_of_the_Banda_Islands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16119,Give me the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16120,Tell me the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16121,What is the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16122,What was the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16123,Which city is the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16124,Which city was the largest city of Crown Colony of Malta?,select  ?o    {    <http://dbpedia.org/resource/Crown_Colony_of_Malta> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16125,Give me the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16126,Tell me the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16127,What is the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16128,What was the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16129,Which city is the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16130,Which city was the largest city of Sahrawi Arab Democratic Republic?,select  ?o    {    <http://dbpedia.org/resource/Sahrawi_Arab_Democratic_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },Laayoune
16131,Give me the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16132,Tell me the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16133,What is the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16134,What was the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16135,Which city is the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16136,Which city was the largest city of Malta Protectorate?,select  ?o    {    <http://dbpedia.org/resource/Malta_Protectorate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16137,Give me the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16138,Tell me the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16139,What is the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16140,What was the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16141,Which city is the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16142,Which city was the largest city of Gozo independent state?,select  ?o    {    <http://dbpedia.org/resource/Gozo_(independent_state)> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16143,Give me the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16144,Tell me the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16145,What is the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16146,What was the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16147,Which city is the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16148,Which city was the largest city of Syrian Interim Government?,select  ?o    {    <http://dbpedia.org/resource/Syrian_Interim_Government> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16149,Give me the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16150,Tell me the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16151,What is the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16152,What was the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16153,Which city is the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16154,Which city was the largest city of Kingdom of Fiji?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Fiji> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16155,Give me the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16156,Tell me the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16157,What is the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16158,What was the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16159,Which city is the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16160,Which city was the largest city of Yarkent Khanate?,select  ?o    {    <http://dbpedia.org/resource/Yarkent_Khanate> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16161,Give me the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16162,Tell me the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16163,What is the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16164,What was the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16165,Which city is the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16166,Which city was the largest city of Murrawarri Republic?,select  ?o    {    <http://dbpedia.org/resource/Murrawarri_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16167,Give me the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16168,Tell me the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16169,What is the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16170,What was the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16171,Which city is the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16172,Which city was the largest city of Japanese occupation of British Borneo?,select  ?o    {    <http://dbpedia.org/resource/Japanese_occupation_of_British_Borneo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16173,Give me the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16174,Tell me the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16175,What is the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16176,What was the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16177,Which city is the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16178,Which city was the largest city of Egyptian First Republic?,select  ?o    {    <http://dbpedia.org/resource/Egyptian_First_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16179,Give me the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16180,Tell me the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16181,What is the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16182,What was the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16183,Which city is the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16184,Which city was the largest city of Socialist Autonomous Province of Kosovo?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Kosovo> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16185,Give me the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16186,Tell me the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16187,What is the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16188,What was the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16189,Which city is the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16190,Which city was the largest city of Socialist Autonomous Province of Vojvodina?,select  ?o    {    <http://dbpedia.org/resource/Socialist_Autonomous_Province_of_Vojvodina> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16191,Give me the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16192,Tell me the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16193,What is the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16194,What was the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16195,Which city is the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16196,Which city was the largest city of Hungarian Soviet Republic?,select  ?o    {    <http://dbpedia.org/resource/Hungarian_Soviet_Republic> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16197,Give me the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16198,Tell me the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16199,What is the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16200,What was the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16201,Which city is the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16202,Which city was the largest city of Bangsamoro Republik?,select  ?o    {    <http://dbpedia.org/resource/Bangsamoro_Republik> <http://dbpedia.org/ontology/largestCity>  ?o    },Davao City
16203,Give me the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16204,Tell me the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16205,What is the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16206,What was the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16207,Which city is the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16208,Which city was the largest city of Paraguayan architecture?,select  ?o    {    <http://dbpedia.org/resource/Paraguayan_architecture> <http://dbpedia.org/ontology/largestCity>  ?o    },Asunci??n
16209,Give me the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16210,Tell me the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16211,What is the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16212,What was the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16213,Which city is the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16214,Which city was the largest city of Kingdom of Kuku?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Kuku> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16215,Give me the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16216,Tell me the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16217,What is the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16218,What was the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16219,Which city is the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16220,Which city was the largest city of Kingdom of Ait Abbas?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Ait_Abbas> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16221,Give me the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16222,Tell me the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16223,What is the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16224,What was the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16225,Which city is the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16226,Which city was the largest city of Sovereign Principality of the United Netherlands?,select  ?o    {    <http://dbpedia.org/resource/Sovereign_Principality_of_the_United_Netherlands> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16227,Give me the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16228,Tell me the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16229,What is the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16230,What was the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16231,Which city is the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16232,Which city was the largest city of Ly line?,select  ?o    {    <http://dbpedia.org/resource/Ly_line> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16233,Give me the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16234,Tell me the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16235,What is the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16236,What was the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16237,Which city is the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16238,Which city was the largest city of Sultanate of Kano?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Kano> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16239,Give me the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16240,Tell me the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
16241,What is the largest city of Sultanate of Singora?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Singora> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
